TB-4404,DFW,CDG,Thursday,10:30,255,1128.00
OA-9195,PEK,HKG,Monday,19:30,174,400.00
VA-4240,AMS,YYC,Tuesday,7:15,292,1884.00
VA-4221,ORD,YWG,Thursday,22:45,174,470.00
CA-6061,YUL,DFW,Monday,5:45,169,449.00
OA-7739,YYC,YEG,Monday,7:45,78,270.00
VA-3268,PVG,YUL,Sunday,13:45,174,998.00
TB-7450,YVR,HKG,Wednesday,7:30,255,670.00
OA-6408,YEG,YVR,Monday,6:30,76,191.00
CA-4651,DEL,PEK,Wednesday,3:00,255,415.00
CA-6638,PEK,YVR,Monday,18:45,169,4710.00
TB-1396,AMS,ATL,Sunday,20:15,169,821.00
TB-9027,YYZ,HKG,Friday,11:00,169,959.00
OA-1435,DXB,CDG,Thursday,4:30,169,600.00
OA-2148,CDG,DFW,Wednesday,15:15,255,1044.00
OA-8158,YYC,YVR,Saturday,10:00,78,183.00
TB-7660,FRA,YYC,Wednesday,23:30,174,1210.00
TB-2902,DXB,YEG,Thursday,8:00,174,1267.00
VA-9307,HKG,YYZ,Wednesday,11:30,292,798.00
VA-1815,PEK,DEL,Sunday,17:30,255,749.00
TB-6082,YEG,DFW,Saturday,19:15,292,573.00
OA-1533,AMS,YOW,Wednesday,22:30,292,861.00
TB-8559,FRA,YWG,Monday,11:15,292,749.00
OA-6973,DFW,YUL,Thursday,7:00,169,364.00
TB-2748,YOW,YVR,Tuesday,18:00,78,443.00
TB-8157,FRA,YEG,Tuesday,2:15,292,686.00
CA-4600,YEG,YYZ,Thursday,3:00,78,198.00
VA-9831,ATL,HND,Thursday,13:30,292,1257.00
VA-5113,CDG,YYZ,Thursday,2:30,292,682.00
OA-3616,ORD,DFW,Sunday,4:15,292,180.00
CA-6226,YWG,PVG,Wednesday,3:00,292,1466.00
CA-2486,PEK,HKG,Friday,19:30,174,400.00
CA-9634,PEK,CDG,Thursday,16:00,169,1323.00
VA-4721,YEG,LHR,Thursday,10:45,255,995.00
CA-6199,YEG,YYC,Thursday,11:45,120,164.00
CA-3007,HKG,AMS,Saturday,2:15,169,900.00
TB-2231,YYC,YOW,Wednesday,21:15,78,792.00
CA-9282,FRA,LHR,Sunday,15:45,169,163.00
TB-5020,PVG,DXB,Thursday,21:45,169,2236.00
TB-1667,ATL,YOW,Tuesday,8:45,292,290.00
CA-5822,DXB,HKG,Thursday,6:00,292,1072.00
VA-5788,DEL,YVR,Friday,7:30,174,868.00
TB-8189,LHR,DXB,Friday,10:00,255,1986.00
VA-6646,YVR,DFW,Monday,19:30,174,357.00
CA-6965,YVR,ORD,Sunday,18:15,169,309.00
CA-6470,YEG,YYZ,Friday,3:00,78,198.00
CA-1508,YOW,YVR,Saturday,18:00,78,443.00
OA-9946,DFW,PVG,Tuesday,3:15,255,1336.00
CA-6081,DFW,DXB,Friday,4:15,169,898.00
VA-5654,YEG,LHR,Wednesday,10:45,255,995.00
TB-4895,YYZ,YVR,Tuesday,3:45,50,321.00
VA-1728,PEK,DFW,Saturday,14:00,169,1373.00
VA-3073,ORD,LHR,Wednesday,1:00,292,1151.00
5A-28R6,YYC,YUL,Saturday,1:15,78,371.00
OA-8818,DFW,YYC,Tuesday,5:45,174,305.00
VA-1922,CDG,DFW,Tuesday,15:15,255,1044.00
VA-8476,YOW,HND,Wednesday,22:00,292,1250.00
CA-3491,DFW,FRA,Tuesday,6:15,255,1188.00
TB-2903,AMS,YOW,Monday,22:30,292,861.00
CA-5650,YYC,YYZ,Tuesday,17:00,120,226.00
CA-3511,ORD,FRA,Monday,11:15,169,508.00
TB-3597,YOW,PVG,Wednesday,19:15,169,1327.00
TB-3024,YYZ,FRA,Monday,10:15,292,882.00
TB-9149,YOW,AMS,Sunday,17:45,292,751.00
TB-1032,YEG,HND,Sunday,4:00,169,1245.00
VA-1769,YOW,CDG,Saturday,9:45,292,1060.00
OA-8707,DXB,PEK,Thursday,19:45,292,416.00
VA-6016,DXB,DEL,Tuesday,10:45,292,274.00
CA-9158,CDG,DFW,Friday,15:15,255,1044.00
CA-2043,HKG,LHR,Friday,12:45,255,646.00
VA-1426,PVG,YVR,Thursday,22:30,174,1059.00
OA-9556,ATL,YVR,Thursday,15:15,255,341.00
VA-9565,CDG,YYZ,Sunday,2:30,292,682.00
CA-5420,HKG,AMS,Tuesday,2:15,169,900.00
CA-9810,ATL,YWG,Friday,14:00,255,590.00
VA-1116,YOW,HND,Friday,22:00,292,1250.00
C1-3621,YYC,ATL,Saturday,20:15,174,501.00
OA-5631,YYC,ORD,Saturday,20:45,169,320.00
OA-2686,YWG,PVG,Sunday,3:00,292,1466.00
TB-6817,CDG,YUL,Thursday,1:15,169,533.00
CA-9204,YUL,YYC,Saturday,20:30,78,435.00
CA-2772,DFW,AMS,Friday,15:30,169,631.00
OA-6446,YVR,ATL,Saturday,17:30,169,335.00
OA-5796,DXB,YOW,Thursday,7:15,292,2177.00
CA-1076,CDG,DEL,Monday,19:00,255,602.00
OA-4776,YOW,YYC,Sunday,21:45,50,394.00
TB-1492,CDG,HND,Friday,20:00,174,775.00
TB-9171,YOW,YYZ,Saturday,16:45,50,90.00
OA-3522,YEG,PEK,Wednesday,0:15,255,1052.00
VA-8692,YEG,YOW,Thursday,1:15,78,623.00
CA-1977,YYZ,ATL,Tuesday,0:15,255,675.00
TB-9342,YVR,YEG,Monday,2:30,50,218.00
TB-7925,HND,PVG,Thursday,23:00,292,1029.00
T4-5171,YYC,YWG,Tuesday,4:30,50,500.00
TB-5360,AMS,YEG,Tuesday,12:15,292,2002.00
CA-6722,CDG,LHR,Monday,0:15,169,80.00
CA-3427,YYZ,DFW,Tuesday,11:45,292,525.00
OA-1152,HKG,DEL,Saturday,7:15,292,574.00
VA-4726,DEL,DFW,Saturday,11:45,174,971.00
VA-6996,YUL,YYZ,Sunday,11:30,120,100.00
TB-7957,YYZ,YUL,Friday,0:30,76,218.00
CA-3748,LHR,AMS,Tuesday,4:00,255,109.00
CA-5684,YEG,YYC,Saturday,11:45,120,164.00
6B-Z360,YYC,YOW,Friday,21:15,78,792.00
CA-9436,YEG,YYZ,Wednesday,3:00,78,198.00
OA-2896,YOW,PEK,Thursday,1:00,174,882.00
VA-5571,YVR,YWG,Wednesday,20:30,78,317.00
CA-8311,YYC,FRA,Thursday,0:45,174,976.00
OA-1354,ATL,LHR,Saturday,0:30,169,883.00
TB-3671,ATL,LHR,Sunday,0:30,169,883.00
TB-7671,AMS,DFW,Sunday,2:00,255,773.00
VA-2801,YEG,CDG,Tuesday,21:00,169,1456.00
CA-6832,YYZ,CDG,Friday,0:15,292,683.00
VA-5153,PEK,ATL,Tuesday,22:00,169,1534.00
VA-3110,YYC,DFW,Thursday,21:00,169,328.00
VA-7863,LHR,DEL,Thursday,16:00,169,561.00
OA-1407,CDG,DEL,Friday,19:00,255,602.00
OA-4825,DXB,YVR,Monday,6:30,255,981.00
TB-4366,YEG,YOW,Sunday,1:15,78,623.00
VA-9047,FRA,CDG,Saturday,1:15,255,124.00
VA-8557,DFW,HND,Wednesday,20:30,255,1737.00
OA-7490,AMS,DEL,Wednesday,1:00,292,962.00
OA-1504,CDG,FRA,Tuesday,18:15,292,195.00
VA-7495,CDG,YYZ,Wednesday,2:30,292,682.00
VA-2490,LHR,HKG,Saturday,22:15,174,3124.00
TB-3683,ORD,YUL,Friday,18:45,292,396.00
VA-2008,CDG,YUL,Saturday,1:15,169,533.00
TB-5246,FRA,CDG,Thursday,1:15,255,124.00
CA-4174,PEK,ORD,Sunday,20:00,292,871.00
